Province/State,Country/Region,Last Update,Confirmed,Recovered,Death
Shanxi,Mainland China,2020-02-23T23:03:08,132,88,0
Chongqing,Mainland China,2020-02-23T23:13:05,575,335,6
Hainan,Mainland China,2020-02-23T23:23:03,168,106,5
,South Korea,2020-02-23T23:33:07,602,18,6
,Japan,2020-02-23T23:33:07,147,22,1
,Italy,2020-02-23T23:43:02,155,2,3
Beijing,Mainland China,2020-02-24T00:53:02,399,198,4
Jiangxi,Mainland China,2020-02-24T01:23:09,934,645,1
Guangxi,Mainland China,2020-02-24T06:53:02,251,112,2
Liaoning,Mainland China,2020-02-24T06:53:02,121,80,1
Ningxia,Mainland China,2020-02-24T06:53:02,71,58,0
Shanghai,Mainland China,2020-02-24T07:03:06,335,261,3
,UK,2020-02-24T08:33:02,13,8,0
Zhejiang,Mainland China,2020-02-24T09:43:02,1205,782,1
Anhui,Mainland China,2020-02-24T09:43:02,989,663,6
Jilin,Mainland China,2020-02-24T09:43:02,93,60,1
Taiwan,Taiwan,2020-02-24T10:13:28,30,5,1
Guangdong,Mainland China,2020-02-24T10:23:02,1345,786,6
Shandong,Mainland China,2020-02-24T10:23:02,755,343,5
Fujian,Mainland China,2020-02-24T10:23:02,293,183,1
Hubei,Mainland China,2020-02-24T11:13:09,64287,16748,2495
,South Korea,2020-02-24T11:13:10,833,18,8
,Iran,2020-02-24T11:13:10,61,0,12
Hong Kong,Hong Kong,2020-02-24T11:23:06,79,19,2
,Malaysia,2020-02-24T11:53:02,22,18,0
Henan,Mainland China,2020-02-24T13:23:05,1271,943,19
Hunan,Mainland China,2020-02-24T14:13:11,1016,731,4
Sichuan,Mainland China,2020-02-24T14:13:11,527,276,3
Hebei,Mainland China,2020-02-24T14:13:11,311,234,6
,Japan,2020-02-24T14:23:03,159,22,1
"Toronto, ON",Canada,2020-02-24T14:43:03,3,2,0
Jiangsu,Mainland China,2020-02-24T14:53:02,631,452,0
Heilongjiang,Mainland China,2020-02-24T14:53:02,480,227,12
Shaanxi,Mainland China,2020-02-24T14:53:02,245,173,1
Hainan,Mainland China,2020-02-24T14:53:02,168,116,5
Tianjin,Mainland China,2020-02-24T15:03:05,135,87,3
Xinjiang,Mainland China,2020-02-24T15:03:05,76,30,2
Inner Mongolia,Mainland China,2020-02-24T15:03:05,75,34,0
Gansu,Mainland China,2020-02-24T15:13:07,91,80,2
Yunnan,Mainland China,2020-02-24T23:13:02,174,124,2
Shanxi,Mainland China,2020-02-24T23:13:02,133,94,0
Chongqing,Mainland China,2020-02-24T23:23:01,576,349,6
Unassigned Location (From Diamond Princess),US,2020-02-24T23:33:02,36,0,0
,Afghanistan,2020-02-24T23:33:02,1,0,0
,Bahrain,2020-02-24T23:33:02,1,0,0
,Iraq,2020-02-24T23:33:02,1,0,0
,Kuwait,2020-02-24T23:33:02,1,0,0
"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
,Italy,2020-02-24T23:43:01,229,1,7
,Oman,2020-02-24T23:43:01,2,0,0
Liaoning,Mainland China,2020-02-25T00:23:03,121,83,1
Jiangsu,Mainland China,2020-02-25T00:53:02,631,458,0
,Oman,2020-02-25T01:13:09,2,0,0
Beijing,Mainland China,2020-02-25T01:33:02,400,215,4
British Columbia,Canada,2020-02-25T02:23:05,7,0,0
Ningxia,Mainland China,2020-02-25T03:53:02,71,61,0
Yunnan,Mainland China,2020-02-25T04:53:02,174,129,2
Anhui,Mainland China,2020-02-25T06:33:02,989,712,6
Shanghai,Mainland China,2020-02-25T06:33:02,336,268,3
Taiwan,Taiwan,2020-02-25T06:53:02,31,5,1
Guizhou,Mainland China,2020-02-25T08:03:07,146,104,2
,South Korea,2020-02-25T08:13:19,977,22,10
Guangdong,Mainland China,2020-02-25T08:53:02,1347,822,7
,Thailand,2020-02-25T08:53:02,37,22,0
,Vietnam,2020-02-25T08:53:02,16,16,0
Zhejiang,Mainland China,2020-02-25T09:13:05,1205,808,1
Hong Kong,Hong Kong,2020-02-25T09:43:02,84,19,2
Fujian,Mainland China,2020-02-25T10:03:07,294,199,1
Guangxi,Mainland China,2020-02-25T10:03:07,252,134,2
Henan,Mainland China,2020-02-25T12:43:02,1271,1002,19
Hebei,Mainland China,2020-02-25T12:43:02,311,248,6
Shandong,Mainland China,2020-02-25T12:53:02,756,355,6
Hainan,Mainland China,2020-02-25T12:53:02,168,124,5
,Japan,2020-02-25T14:53:03,170,22,1
,Iran,2020-02-25T14:53:03,95,0,16
Hunan,Mainland China,2020-02-25T15:03:05,1016,768,4
Jiangxi,Mainland China,2020-02-25T15:03:05,934,683,1
Sichuan,Mainland China,2020-02-25T15:03:05,529,289,3
Hubei,Mainland China,2020-02-25T15:23:04,64786,18971,2563
Heilongjiang,Mainland China,2020-02-25T15:23:04,480,243,12
Shaanxi,Mainland China,2020-02-25T15:23:04,245,186,1
Tianjin,Mainland China,2020-02-25T15:23:04,135,91,3
Jilin,Mainland China,2020-02-25T15:23:04,93,63,1
Macau,Macau,2020-02-25T15:23:04,10,7,0
,Italy,2020-02-25T18:55:32,322,1,10
,Singapore,2020-02-25T18:55:32,91,53,0
,Bahrain,2020-02-25T18:55:32,23,0,0
None,Austria,2020-02-25T18:55:32,2,0,0
,Croatia,2020-02-25T18:55:32,1,0,0
,Switzerland,2020-02-25T19:13:21,1,0,0
Unassigned Location (From Diamond Princess),US,2020-02-25T21:23:03,36,0,0
,France,2020-02-25T21:23:03,14,11,1
"Tempe, AZ",US,2020-02-25T21:23:03,1,1,0
,Germany,2020-02-25T21:33:02,17,14,0
,Spain,2020-02-25T21:33:02,6,2,0
Shanxi,Mainland China,2020-02-25T23:13:03,133,98,0
Chongqing,Mainland China,2020-02-25T23:23:03,576,372,6
,Kuwait,2020-02-25T23:43:03,11,0,0
,Algeria,2020-02-25T23:43:03,1,0,0
Inner Mongolia,Mainland China,2020-02-25T23:53:02,75,35,0
Liaoning,Mainland China,2020-02-26T00:13:05,121,88,1
,Austria,2020-02-26T00:13:06,2,0,0
Beijing,Mainland China,2020-02-26T00:53:02,400,235,4
Jiangxi,Mainland China,2020-02-26T01:13:04,934,719,1
Ningxia,Mainland China,2020-02-26T03:53:01,71,65,0
,Iraq,2020-02-26T04:53:02,5,0,0
,Oman,2020-02-26T04:53:02,4,0,0
Yunnan,Mainland China,2020-02-26T05:13:16,174,144,2
,Thailand,2020-02-26T07:23:03,40,22,0
Hunan,Mainland China,2020-02-26T10:13:11,1016,783,4
Anhui,Mainland China,2020-02-26T10:13:11,989,744,6
Jiangsu,Mainland China,2020-02-26T10:13:11,631,478,0
Sichuan,Mainland China,2020-02-26T10:13:11,531,307,3
Guangdong,Mainland China,2020-02-26T10:33:02,1347,851,7
Henan,Mainland China,2020-02-26T10:33:02,1271,1033,19
Zhejiang,Mainland China,2020-02-26T10:33:02,1205,867,1
Heilongjiang,Mainland China,2020-02-26T10:33:02,480,249,12
Hebei,Mainland China,2020-02-26T10:33:02,312,261,6
Fujian,Mainland China,2020-02-26T10:33:02,294,218,1
,South Korea,2020-02-26T11:03:11,1261,22,12
Taiwan,Taiwan,2020-02-26T12:23:04,32,5,1
Shandong,Mainland China,2020-02-26T12:43:02,756,377,6
Hainan,Mainland China,2020-02-26T12:43:02,168,129,5
Tianjin,Mainland China,2020-02-26T12:43:02,135,96,3
Hubei,Mainland China,2020-02-26T14:13:10,65187,20969,2615
Guangxi,Mainland China,2020-02-26T14:13:10,252,147,2
Shaanxi,Mainland China,2020-02-26T14:13:10,245,192,1
Shanxi,Mainland China,2020-02-26T14:13:10,133,104,0
Jilin,Mainland China,2020-02-26T14:13:10,93,65,1
Gansu,Mainland China,2020-02-26T14:13:10,91,81,2
Xinjiang,Mainland China,2020-02-26T14:23:03,76,34,2
Inner Mongolia,Mainland China,2020-02-26T15:03:05,75,38,0
,Greece,2020-02-26T15:53:05,1,0,0
,Sweden,2020-02-26T18:53:02,2,0,0
,Finland,2020-02-26T19:03:08,2,1,0
,Georgia,2020-02-26T19:03:08,1,0,0
,North Macedonia,2020-02-26T19:03:08,1,0,0
,Kuwait,2020-02-26T19:23:04,26,0,0
Diamond Princess cruise ship,Others,2020-02-26T19:33:02,705,10,4
,Singapore,2020-02-26T19:33:02,93,62,0
,Lebanon,2020-02-26T19:33:02,2,0,0
Unassigned Location (From Diamond Princess),US,2020-02-26T20:03:06,42,0,0
,France,2020-02-26T20:03:06,18,11,2
,Croatia,2020-02-26T20:03:06,3,0,0
,Norway,2020-02-26T20:23:12,1,0,0
,Israel,2020-02-26T20:33:02,2,0,0
,Spain,2020-02-26T20:43:02,13,2,0
,Bahrain,2020-02-26T21:03:07,33,0,0
Chongqing,Mainland China,2020-02-26T23:43:02,576,384,6
Hong Kong,Hong Kong,2020-02-26T23:43:02,91,24,2
,Italy,2020-02-26T23:43:03,453,3,12
,Japan,2020-02-26T23:43:03,189,22,2
,Iran,2020-02-26T23:43:03,139,49,19
,Germany,2020-02-26T23:43:03,27,15,0
,Romania,2020-02-26T23:43:03,1,0,0
Shanghai,Mainland China,2020-02-26T23:53:01,337,272,3
,Pakistan,2020-02-26T23:53:02,2,0,0
,Brazil,2020-02-26T23:53:02,1,0,0
Guizhou,Mainland China,2020-02-27T00:43:02,146,112,2
Jiangxi,Mainland China,2020-02-27T01:43:02,934,754,1
Beijing,Mainland China,2020-02-27T02:23:13,410,248,5
From Diamond Princess,Australia,2020-02-27T03:33:06,8,0,0
British Columbia,Canada,2020-02-27T03:33:06,7,3,0
Shanghai,Mainland China,2020-02-27T04:03:12,337,276,3
Guangdong,Mainland China,2020-02-27T09:53:02,1347,890,7
Hong Kong,Hong Kong,2020-02-27T09:53:02,92,24,2
Fujian,Mainland China,2020-02-27T10:03:07,296,228,1
Guangxi,Mainland China,2020-02-27T10:03:07,252,161,2
Yunnan,Mainland China,2020-02-27T10:03:07,174,150,2
Hainan,Mainland China,2020-02-27T10:03:07,168,131,5
Ningxia,Mainland China,2020-02-27T10:03:07,72,68,0
,South Korea,2020-02-27T12:03:04,1766,22,13
,Iran,2020-02-27T12:03:04,245,49,26
Hubei,Mainland China,2020-02-27T12:13:14,65596,23383,2641
Zhejiang,Mainland China,2020-02-27T12:43:02,1205,932,1
Hunan,Mainland China,2020-02-27T12:43:02,1017,804,4
Sichuan,Mainland China,2020-02-27T12:43:02,534,321,3
Heilongjiang,Mainland China,2020-02-27T12:43:02,480,270,13
Hebei,Mainland China,2020-02-27T12:43:02,317,274,6
Shaanxi,Mainland China,2020-02-27T12:43:02,245,195,1
Jilin,Mainland China,2020-02-27T12:43:02,93,67,1
Xinjiang,Mainland China,2020-02-27T12:43:02,76,43,2
Macau,Macau,2020-02-27T12:43:02,10,8,0
,Spain,2020-02-27T13:23:02,15,2,0
,UK,2020-02-27T13:23:02,15,8,0
,Kuwait,2020-02-27T13:33:03,43,0,0
,Austria,2020-02-27T14:03:03,3,0,0
,Greece,2020-02-27T14:03:03,3,0,0
,Israel,2020-02-27T14:03:03,3,1,0
Anhui,Mainland China,2020-02-27T14:13:06,989,792,6
Shandong,Mainland China,2020-02-27T14:13:06,756,387,6
Jiangsu,Mainland China,2020-02-27T14:13:06,631,498,0
Liaoning,Mainland China,2020-02-27T14:13:06,121,93,1
Henan,Mainland China,2020-02-27T15:03:11,1272,1068,20
,Malaysia,2020-02-27T15:13:13,23,18,0
,Denmark,2020-02-27T16:23:03,1,0,0
,Estonia,2020-02-27T16:23:03,1,0,0
,Georgia,2020-02-27T16:23:03,1,0,0
,North Macedonia,2020-02-27T16:23:03,1,0,0
,Norway,2020-02-27T16:23:03,1,0,0
,Romania,2020-02-27T16:23:03,1,0,0
,Sweden,2020-02-27T20:33:02,7,0,0
"Sacramento County, CA",US,2020-02-27T20:33:02,2,0,0
,Netherlands,2020-02-27T21:13:10,1,0,0
,San Marino,2020-02-27T21:13:10,1,0,0
,France,2020-02-27T22:13:10,38,11,2
,Iraq,2020-02-27T22:23:11,7,0,0
"Toronto, ON",Canada,2020-02-27T22:43:02,5,2,0
,Switzerland,2020-02-27T23:03:11,8,0,0
Tianjin,Mainland China,2020-02-27T23:13:04,136,102,3
Shanxi,Mainland China,2020-02-27T23:13:04,133,107,0
,Germany,2020-02-27T23:13:04,46,16,0
,Italy,2020-02-27T23:23:02,655,45,17
Chongqing,Mainland China,2020-02-27T23:23:02,576,401,6
,Japan,2020-02-27T23:33:02,214,22,4
Inner Mongolia,Mainland China,2020-02-27T23:33:02,75,43,0
,Germany,2020-02-28T00:13:18,48,16,0
Hubei,Mainland China,2020-02-28T00:43:01,65914,26403,2682
Jiangxi,Mainland China,2020-02-28T01:13:11,935,790,1
,Netherlands,2020-02-28T01:23:03,1,0,0
Beijing,Mainland China,2020-02-28T02:23:05,410,257,7
Gansu,Mainland China,2020-02-28T02:33:02,91,82,2
,United Arab Emirates,2020-02-28T04:13:09,19,5,0
,Egypt,2020-02-28T04:13:09,1,1,0
Anhui,Mainland China,2020-02-28T04:43:02,990,821,6
Heilongjiang,Mainland China,2020-02-28T04:43:02,480,283,13
Shanghai,Mainland China,2020-02-28T04:53:03,337,279,3
Yunnan,Mainland China,2020-02-28T05:03:09,174,156,2
" Montreal, QC",Canada,2020-02-28T05:23:07,1,0,0
,North Ireland,2020-02-28T05:43:02,1,0,0
Taiwan,Taiwan,2020-02-28T07:13:08,34,6,1
Inner Mongolia,Mainland China,2020-02-28T07:23:03,75,45,0
Xinjiang,Mainland China,2020-02-28T07:43:02,76,52,3
,Thailand,2020-02-28T07:53:02,41,28,0
,South Korea,2020-02-28T08:53:03,2337,22,13
Guangdong,Mainland China,2020-02-28T08:53:03,1348,935,7
Jiangsu,Mainland China,2020-02-28T08:53:03,631,515,0
Hebei,Mainland China,2020-02-28T08:53:03,318,277,6
Shaanxi,Mainland China,2020-02-28T08:53:03,245,199,1
Hainan,Mainland China,2020-02-28T08:53:03,168,133,5
Jilin,Mainland China,2020-02-28T08:53:03,93,73,1
Hunan,Mainland China,2020-02-28T09:13:10,1017,830,4
Fujian,Mainland China,2020-02-28T09:13:10,296,235,1
Guangxi,Mainland China,2020-02-28T09:13:10,252,168,2
Henan,Mainland China,2020-02-28T09:23:02,1272,1112,20
Shandong,Mainland China,2020-02-28T09:23:02,756,405,6
Sichuan,Mainland China,2020-02-28T09:23:02,538,338,3
Zhejiang,Mainland China,2020-02-28T10:03:12,1205,975,1
Hong Kong,Hong Kong,2020-02-28T10:03:12,94,30,2
,Japan,2020-02-28T12:43:02,228,22,4
, Azerbaijan,2020-02-28T15:03:26,1,0,0
,Mexico,2020-02-28T15:03:26,1,0,0
,Bahrain,2020-02-28T15:33:03,36,0,0
,Spain,2020-02-28T15:33:03,32,2,0
,Greece,2020-02-28T15:33:03,4,0,0
,Romania,2020-02-28T15:33:03,3,0,0
,Iceland,2020-02-28T15:33:03,1,0,0
,Iran,2020-02-28T15:43:03,388,73,34
,Croatia,2020-02-28T15:43:03,5,0,0
,Israel,2020-02-28T15:53:03,4,1,0
,Kuwait,2020-02-28T16:23:03,45,0,0
,Belarus,2020-02-28T16:23:03,1,0,0
,Lithuania,2020-02-28T16:23:03,1,0,0
,New Zealand,2020-02-28T16:23:03,1,0,0
,Nigeria,2020-02-28T16:23:03,1,0,0
Unassigned Location (From Diamond Princess),US,2020-02-28T20:03:03,44,0,0
,Italy,2020-02-28T20:13:09,888,46,21
,France,2020-02-28T20:13:09,57,11,2
,UK,2020-02-28T20:13:09,20,8,0
Diamond Princess cruise ship,Others,2020-02-28T20:53:02,705,10,1
,Norway,2020-02-28T21:03:02,6,0,0
"Boston, MA",US,2020-02-28T21:13:12,1,1,0
Chongqing,Mainland China,2020-02-28T23:23:03,576,422,6
Shanxi,Mainland China,2020-02-28T23:23:03,133,112,0
,Iceland,2020-02-29T00:33:01,1,0,0
,Monaco,2020-02-29T00:33:01,1,0,0
Jiangxi,Mainland China,2020-02-29T01:23:07,935,811,1
"Santa Clara, CA",US,2020-02-29T01:33:03,3,1,0
Diamond Princess cruise ship,Others,2020-02-29T01:43:02,705,10,6
,Israel,2020-02-29T01:53:03,7,1,0
,Lebanon,2020-02-29T01:53:03,4,0,0
Queensland,Australia,2020-02-29T02:03:10,9,1,0
Victoria,Australia,2020-02-29T02:03:10,7,4,0
South Australia,Australia,2020-02-29T02:03:10,3,2,0
From Diamond Princess,Australia,2020-02-29T02:03:10,0,0,0
"Portland, OR",US,2020-02-29T02:23:11,1,0,0
Beijing,Mainland China,2020-02-29T03:33:02,411,271,8
,Malaysia,2020-02-29T04:03:18,25,18,0
Anhui,Mainland China,2020-02-29T05:03:13,990,868,6
Yunnan,Mainland China,2020-02-29T05:03:13,174,157,2
,Finland,2020-02-29T05:23:03,3,1,0
Ningxia,Mainland China,2020-02-29T05:53:02,73,69,0
Shanghai,Mainland China,2020-02-29T06:23:03,337,287,3
Taiwan,Taiwan,2020-02-29T07:13:05,39,9,1
Jiangsu,Mainland China,2020-02-29T07:23:11,631,523,0
Shaanxi,Mainland China,2020-02-29T09:03:06,245,207,1
Inner Mongolia,Mainland China,2020-02-29T09:03:06,75,49,0
Zhejiang,Mainland China,2020-02-29T09:13:10,1205,1016,1
Jilin,Mainland China,2020-02-29T09:13:10,93,75,1
Sichuan,Mainland China,2020-02-29T12:03:07,538,351,3
Heilongjiang,Mainland China,2020-02-29T12:03:07,480,301,13
Guangxi,Mainland China,2020-02-29T12:03:07,252,176,2
Tianjin,Mainland China,2020-02-29T12:03:07,136,109,3
Xinjiang,Mainland China,2020-02-29T12:03:07,76,62,3
Hubei,Mainland China,2020-02-29T12:13:10,66337,28993,2727
,Thailand,2020-02-29T12:33:03,42,28,0
,United Arab Emirates,2020-02-29T12:33:03,21,5,0
,Oman,2020-02-29T12:33:03,6,1,0
Henan,Mainland China,2020-02-29T12:43:05,1272,1170,21
,Singapore,2020-02-29T14:33:03,102,72,0
,Qatar,2020-02-29T14:33:03,1,0,0
,Germany,2020-02-29T14:43:03,79,16,0
,Sweden,2020-02-29T14:43:03,12,0,0
,Austria,2020-02-29T14:43:03,9,0,0
,Iran,2020-02-29T14:53:04,593,123,43
"Snohomish County, WA",US,2020-02-29T15:03:04,1,0,0
Guangdong,Mainland China,2020-02-29T15:33:03,1349,983,7
Hunan,Mainland China,2020-02-29T15:33:03,1018,846,4
Shandong,Mainland China,2020-02-29T15:33:03,756,421,6
Hebei,Mainland China,2020-02-29T15:33:03,318,282,6
Fujian,Mainland China,2020-02-29T15:33:03,296,243,1
Liaoning,Mainland China,2020-02-29T15:33:03,121,96,1
,Japan,2020-02-29T15:53:04,241,32,5
,Italy,2020-02-29T18:03:05,1128,46,29
,Bahrain,2020-02-29T18:03:05,41,0,0
,UK,2020-02-29T18:03:05,23,8,0
,Switzerland,2020-02-29T18:03:05,18,0,0
,Iraq,2020-02-29T18:03:05,13,0,0
,Croatia,2020-02-29T18:03:05,6,0,0
,Netherlands,2020-02-29T18:03:05,6,0,0
,Pakistan,2020-02-29T18:03:05,4,0,0
,Denmark,2020-02-29T18:03:05,3,0,0
,South Korea,2020-02-29T18:13:07,3150,27,16
,France,2020-02-29T19:03:04,100,12,2
,Spain,2020-02-29T19:13:08,45,2,0
,Brazil,2020-02-29T21:03:05,2,0,0
,Luxembourg,2020-02-29T21:03:05,1,0,0
,Mexico,2020-02-29T21:13:17,4,0,0
"Seattle, WA",US,2020-02-29T22:33:03,6,1,1
,Ireland,2020-02-29T22:33:03,1,0,0
Chongqing,Mainland China,2020-02-29T23:13:06,576,438,6
Shanxi,Mainland China,2020-02-29T23:13:06,133,114,0
,Norway,2020-02-29T23:13:06,15,0,0
Western Australia,Australia,2020-02-29T23:13:06,2,0,0
"Toronto, ON",Canada,2020-02-29T23:23:13,10,2,0
British Columbia,Canada,2020-02-29T23:23:13,8,3,0
Hainan,Mainland China,2020-02-29T23:43:02,168,148,5
Hong Kong,Hong Kong,2020-02-29T23:53:02,95,33,2
Jiangxi,Mainland China,2020-03-01T01:13:10,935,831,1
,Azerbaijan,2020-03-01T02:43:03,3,0,0
Western Australia,Australia,2020-03-01T02:43:03,2,0,1
Beijing,Mainland China,2020-03-01T02:53:03,413,276,8
"Chicago, IL",US,2020-03-01T03:53:02,3,2,0
Shanghai,Mainland China,2020-03-01T07:13:07,337,290,3
Yunnan,Mainland China,2020-03-01T07:13:07,174,163,2
,Thailand,2020-03-01T07:13:07,42,28,1
,Ireland,2020-03-01T07:13:07,1,0,0
,Luxembourg,2020-03-01T07:13:07,1,0,0
,San Marino,2020-03-01T07:13:07,1,0,0
Taiwan,Taiwan,2020-03-01T07:43:01,40,9,1
Fujian,Mainland China,2020-03-01T09:43:03,296,247,1
Guangxi,Mainland China,2020-03-01T09:43:03,252,181,2
Shaanxi,Mainland China,2020-03-01T09:43:03,245,208,1
Jilin,Mainland China,2020-03-01T09:43:03,93,78,1
Hunan,Mainland China,2020-03-01T10:03:03,1018,866,4
Anhui,Mainland China,2020-03-01T10:03:03,990,873,6
Jiangsu,Mainland China,2020-03-01T10:03:03,631,536,0
Xinjiang,Mainland China,2020-03-01T10:03:03,76,64,3
Inner Mongolia,Mainland China,2020-03-01T10:03:03,75,52,0
Hubei,Mainland China,2020-03-01T10:13:19,66907,31536,2761
Zhejiang,Mainland China,2020-03-01T10:13:33,1205,1046,1
Hainan,Mainland China,2020-03-01T10:13:38,168,149,5
Shandong,Mainland China,2020-03-01T11:33:03,758,443,6
Heilongjiang,Mainland China,2020-03-01T11:33:03,480,342,13
Sichuan,Mainland China,2020-03-01T11:43:02,538,365,3
Liaoning,Mainland China,2020-03-01T12:23:06,122,103,1
Tianjin,Mainland China,2020-03-01T12:43:02,136,111,3
,Belgium,2020-03-01T12:43:02,2,1,0
,Malaysia,2020-03-01T12:53:02,29,18,0
Guangdong,Mainland China,2020-03-01T14:13:18,1349,1016,7
Henan,Mainland China,2020-03-01T14:13:18,1272,1198,22
Hebei,Mainland China,2020-03-01T14:13:18,318,294,6
Hong Kong,Hong Kong,2020-03-01T14:33:16,96,36,2
Gansu,Mainland China,2020-03-01T14:33:17,91,84,2
,Iran,2020-03-01T15:33:03,978,175,54
,Lebanon,2020-03-01T15:33:03,10,0,0
,Netherlands,2020-03-01T15:33:03,10,0,0
"Providence, RI",US,2020-03-01T15:33:03,1,0,0
,Georgia,2020-03-01T15:43:03,3,0,0
,Czech Republic,2020-03-01T15:53:06,3,0,0
,Dominican Republic,2020-03-01T16:03:06,1,0,0
,Iraq,2020-03-01T16:43:02,19,0,0
,Armenia,2020-03-01T19:53:02,1,0,0
"Snohomish County, WA",US,2020-03-01T20:23:06,2,0,0
,France,2020-03-01T20:43:02,130,12,2
,Norway,2020-03-01T20:43:02,19,0,0
"Seattle, WA",US,2020-03-01T21:13:12,9,1,1
Chongqing,Mainland China,2020-03-01T23:13:08,576,450,6
Shanxi,Mainland China,2020-03-01T23:13:08,133,116,0
,Italy,2020-03-01T23:23:02,1694,83,34
,Germany,2020-03-01T23:23:02,130,16,0
,Singapore,2020-03-01T23:23:02,106,72,0
,UK,2020-03-01T23:23:02,36,8,0
,Switzerland,2020-03-01T23:23:02,27,0,0
,Sweden,2020-03-01T23:23:02,14,0,0
,Israel,2020-03-01T23:23:02,10,1,0
,Greece,2020-03-01T23:23:02,7,0,0
,Finland,2020-03-01T23:23:02,6,1,0
,Japan,2020-03-01T23:33:03,256,32,6
,Spain,2020-03-01T23:33:03,84,2,0
,Bahrain,2020-03-01T23:33:03,47,0,0
,Austria,2020-03-01T23:33:03,14,0,0
"Toronto, ON",Canada,2020-03-01T23:33:03,14,2,0
,Croatia,2020-03-01T23:33:03,7,0,0
New South Wales,Australia,2020-03-01T23:33:03,6,4,0
,Ecuador,2020-03-01T23:33:03,6,0,0
,Mexico,2020-03-01T23:33:03,5,0,0
,Denmark,2020-03-01T23:33:03,4,0,0
,Iceland,2020-03-01T23:33:03,3,0,0
,Qatar,2020-03-01T23:33:03,3,0,0
,Egypt,2020-03-01T23:33:03,2,1,0
,South Korea,2020-03-01T23:43:03,3736,30,17
Victoria,Australia,2020-03-02T00:53:03,9,4,0
,Algeria,2020-03-02T00:53:03,3,0,0
,San Marino,2020-03-02T01:03:12,8,0,0
Guizhou,Mainland China,2020-03-02T01:13:06,146,114,2
Jiangxi,Mainland China,2020-03-02T01:33:02,935,850,1
Ningxia,Mainland China,2020-03-02T01:33:02,74,69,0
"New York City, NY",US,2020-03-02T01:53:03,1,0,0
Hainan,Mainland China,2020-03-02T02:03:18,168,151,5
Beijing,Mainland China,2020-03-02T02:13:16,414,282,8
"Hillsborough, FL",US,2020-03-02T03:13:25,1,0,0
"Sarasota, FL",US,2020-03-02T03:23:06,1,0,0
"Portland, OR",US,2020-03-02T03:33:08,2,0,0
"Providence, RI",US,2020-03-02T03:43:02,2,0,0
Shanghai,Mainland China,2020-03-02T04:03:13,337,292,3
Yunnan,Mainland China,2020-03-02T06:23:04,174,168,2
,Thailand,2020-03-02T06:23:04,43,31,1
Shandong,Mainland China,2020-03-02T08:03:12,758,460,6
Shaanxi,Mainland China,2020-03-02T08:03:12,245,216,1
Taiwan,Taiwan,2020-03-02T08:03:12,41,12,1
Hebei,Mainland China,2020-03-02T09:43:05,318,296,6
Inner Mongolia,Mainland China,2020-03-02T10:23:04,75,54,0
Henan,Mainland China,2020-03-02T11:43:03,1272,1205,22
Zhejiang,Mainland China,2020-03-02T11:43:03,1206,1069,1
Hunan,Mainland China,2020-03-02T11:43:03,1018,887,4
Jiangsu,Mainland China,2020-03-02T12:53:02,631,543,0
Heilongjiang,Mainland China,2020-03-02T12:53:02,480,356,13
Fujian,Mainland China,2020-03-02T12:53:02,296,255,1
Guangxi,Mainland China,2020-03-02T12:53:02,252,192,2
Diamond Princess cruise ship,Others,2020-03-02T14:33:03,705,10,6
,Spain,2020-03-02T14:43:05,120,2,0
Hubei,Mainland China,2020-03-02T15:03:23,67103,33934,2803
Guangdong,Mainland China,2020-03-02T15:03:23,1350,1059,7
Anhui,Mainland China,2020-03-02T15:03:23,990,917,6
Sichuan,Mainland China,2020-03-02T15:03:23,538,386,3
Jilin,Mainland China,2020-03-02T15:03:23,93,83,1
Gansu,Mainland China,2020-03-02T15:03:23,91,85,2
Xinjiang,Mainland China,2020-03-02T15:43:31,76,66,3
,Czech Republic,2020-03-02T16:33:02,3,0,0
,Dominican Republic,2020-03-02T16:33:02,1,0,0
,Indonesia,2020-03-02T18:03:04,2,0,0
Unassigned Location (From Diamond Princess),US,2020-03-02T19:53:03,45,0,0
,Latvia,2020-03-02T20:13:49,1,0,0
,South Korea,2020-03-02T20:23:16,4335,30,28
,Italy,2020-03-02T20:23:16,2036,149,52
,Iran,2020-03-02T20:23:16,1501,291,66
"King County, WA",US,2020-03-02T20:23:16,14,1,5
,Andorra,2020-03-02T20:23:16,1,0,0
,Senegal,2020-03-02T20:23:16,1,0,0
"Umatilla, OR",US,2020-03-02T20:23:16,1,0,0
,Japan,2020-03-02T20:33:02,274,32,6
,France,2020-03-02T20:33:02,191,12,3
,Germany,2020-03-02T20:33:02,159,16,0
,Singapore,2020-03-02T20:33:02,108,78,0
,Kuwait,2020-03-02T20:33:02,56,0,0
,Bahrain,2020-03-02T20:33:02,49,0,0
,UK,2020-03-02T20:33:02,40,8,0
"Santa Clara, CA",US,2020-03-02T20:33:02,9,1,0
"Cook County, IL",US,2020-03-02T20:33:02,4,2,0
"Grafton County, NH",US,2020-03-02T20:33:02,1,0,0
"San Mateo, CA",US,2020-03-02T20:43:02,1,0,0
,Iraq,2020-03-02T20:53:02,26,0,0
,Norway,2020-03-02T20:53:02,25,0,0
